#FIBER POSITIONER NUMTARTET OBJTYPE TARGETID DESITARGET0 RA DEC XFOCAL_DESIGN YFOCAL_DESIGN
3183 3280 10 STDSTAR 3635 256 0.007620 0.243241 -163.376165 -129.817180
3184 3281 2 ELG 20434 256 1.175511 0.919903 -117.109047 -169.911732
3185 3282 3 LRG 13693 256 1.353828 0.111484 -145.431507 -149.935206
3186 3283 5 STDSTAR 3744 256 0.634662 0.673604 -136.189269 -170.399617
3187 3284 11 OTHER 6299 256 0.388111 0.949507 -170.070411 -129.265891
3188 3285 5 LRG 1921 256 1.144532 1.154057 -136.291924 -162.816983
3189 3286 6 ELG 2808 256 1.254654 0.288753 -158.477701 -143.487428
3190 3287 4 OTHER 89 256 0.317575 0.723445 -89.251314 -200.107865
3191 3288 4 LRG 2928 256 1.543234 0.550257 -80.399353 -196.894666
3192 3289 6 STDSTAR 12258 256 1.225902 1.080384 -104.276218 -193.681033
3193 3290 5 STDSTAR 2369 256 1.134919 0.470081 -75.725812 -205.792741
3194 3291 7 STDSTAR 1909 256 0.021206 0.723482 -115.711706 -184.958549
3195 3292 5 ELG 136 256 1.595841 0.938303 -118.046540 -183.073152
3196 3293 3 GAL 226 256 0.126159 0.878755 -147.177937 -160.034805
3197 3294 7 ELG 1216 256 1.241331 0.127493 -172.190400 -145.563939
3198 3295 6 ELG 2397 256 1.352631 0.892231 -133.971064 -180.284891
3199 3296 8 QSO 2554 256 1.167287 0.191410 -159.494864 -159.148802
3200 3297 4 OTHER 7273 256 1.482842 0.987225 -142.524950 -177.704876
3201 3298 5 GAL 2594 256 0.579578 0.375976 -91.617441 -206.614870
3202 3299 4 ELG 5533 256 1.242655 0.975364 -180.025229 -133.427028
3203 3300 3 STDSTAR 122 256 1.133964 0.104571 -97.866423 -198.164448
3204 3301 5 OTHER 5453 256 0.491615 0.340109 -83.005761 -206.867029
3205 3302 6 OTHER 1413 256 1.457233 1.191450 -147.690534 -170.083648
3206 3303 5 OTHER 2492 256 0.230180 0.756847 -108.881669 -196.939761
3207 3304 3 ELG 11690 256 0.179799 0.263206 -166.002973 -155.711003
3208 3305 7 ELG 688 256 0.359233 0.715169 -121.444324 -197.987373
3209 3306 3 STDSTAR 11413 256 1.218782 0.934961 -127.167307 -190.914616
3210 3307 4 GAL 3022 256 0.342198 0.527745 -159.156026 -164.342226
3211 3308 5 QSO 422 256 0.285389 1.130429 -141.096153 -183.003943
3212 3309 5 OTHER 428 256 0.553601 0.464256 -175.054610 -151.226279
3213 3310 6 GAL 2980 256 0.008883 1.172737 -165.604729 -162.686961
3214 3311 5 LRG 412 256 1.050879 0.431505 -152.058180 -177.488176
3215 3312 2 GAL 8976 256 0.925816 0.992294 -99.333991 -217.284571
3216 3313 9 GAL 4276 256 0.312900 0.081141 -88.916244 -212.935695
3217 3314 8 GAL 750 256 1.061443 0.745769 -112.572489 -205.089491
3218 3315 3 QSO 4045 256 1.101475 0.422177 -81.126011 -219.282555
3219 3316 5 LRG 2157 256 0.728216 0.837887 -119.506800 -198.493946
3220 3317 5 STDSTAR 7039 256 1.526255 0.041255 -190.008889 -137.881336
3221 3318 9 LRG 7688 256 1.338237 0.247351 -161.730734 -179.713278
3222 3319 6 GAL 5100 256 0.201253 0.456191 -124.960056 -203.138729
3223 3320 0 SKY -1 256 -1.000000 100.000000 -177.451866 -157.726919
3224 3321 4 OTHER 11649 256 0.913140 1.171305 -134.369759 -191.562736
3225 3322 7 GAL 3649 256 0.881086 0.457179 -167.396208 -166.841920
3226 3323 6 ELG 7806 256 0.347932 0.395677 -144.186059 -192.262681
3227 3324 4 LRG 7338 256 1.407838 0.685049 -188.973836 -156.741038
3228 3325 7 QSO 762 256 1.539178 0.226870 -177.699625 -173.064110
3229 3326 8 LRG 2543 256 0.500277 1.175158 -151.057500 -185.088456
3230 3327 8 ELG 3189 256 0.847073 1.176020 -95.504521 -218.861053
3231 3328 4 GAL 4311 256 0.998636 1.148264 -111.778004 -219.698778
3232 3329 10 STDSTAR 2164 256 0.051557 0.410298 -90.876869 -233.043007
3233 3330 3 LRG 9644 256 1.627136 0.836695 -115.815515 -216.405854
3234 3331 7 GAL 934 256 0.885508 0.106968 -128.063855 -214.273033
3235 3332 10 STDSTAR 3019 256 1.027975 1.070496 -196.180917 -149.846809
3236 3333 5 GAL 4396 256 1.684762 0.168898 -161.887384 -185.272537
3237 3334 8 OTHER 603 256 0.983836 0.355218 -141.691049 -208.220761
3238 3335 4 OTHER 1110 256 1.418001 0.056384 -181.764012 -165.553818
3239 3336 3 LRG 901 256 1.017793 0.012689 -141.854314 -204.550682
3240 3337 6 OTHER 6073 256 0.178322 0.958561 -180.254846 -177.076027
3241 3338 6 GAL 6326 256 0.553179 1.060048 -151.292100 -196.329931
3242 3339 6 ELG 3733 256 0.369984 1.027825 -194.212064 -162.129369
3243 3340 2 LRG 10685 256 1.340443 0.096917 -101.929386 -225.626685
3244 3341 8 STDSTAR 3383 256 1.188929 0.578165 -100.447304 -237.901287
3245 3342 6 OTHER 2461 256 1.137761 0.289106 -112.480035 -224.812247
3246 3343 3 OTHER 11525 256 0.803773 0.718542 -88.631873 -234.904235
3247 3344 3 GAL 22297 256 1.562055 0.453395 -161.287517 -198.063356
3248 3345 10 STDSTAR 94 256 1.160869 0.518962 -128.107566 -225.718555
3249 3346 12 OTHER 619 256 0.000482 0.951192 -187.739745 -170.962794
3250 3347 4 OTHER 788 256 1.430363 0.327890 -140.083578 -213.880979
3251 3348 8 LRG 2689 256 1.610687 0.052917 -146.171407 -217.963300
3252 3349 5 STDSTAR 1908 256 0.777779 0.295385 -175.397225 -194.136989
3253 3350 3 ELG 44 256 1.383516 0.371186 -202.750415 -156.530399
3254 3351 6 STDSTAR 4906 256 1.113436 1.076088 -193.939850 -171.925726
3255 3352 2 OTHER 16306 256 1.333406 0.426976 -156.248500 -206.177361
3256 3353 4 LRG 7913 256 0.753970 1.182713 -181.231841 -180.084336
3257 3354 7 LRG 7076 256 1.353936 0.854612 -166.778859 -207.932521
3258 3355 8 ELG 1104 256 1.187692 1.011446 -101.449322 -244.054203
3259 3356 6 GAL 5744 256 1.105845 0.095933 -117.928409 -230.268635
3260 3357 10 STDSTAR 1223 256 0.517045 0.719911 -93.909084 -245.843443
3261 3358 10 ELG 2135 256 0.019927 1.121858 -128.987174 -233.926528
3262 3359 14 ELG 1129 256 0.099671 0.552503 -202.366669 -169.275696
3263 3360 6 STDSTAR 7115 256 0.997902 0.125809 -90.305665 -247.865583
3264 3361 11 OTHER 3286 256 1.721373 0.841886 -137.508200 -227.514980
3265 3362 11 OTHER 5591 256 1.184734 1.186548 -175.026746 -200.773841
3266 3363 6 GAL 2337 256 1.582271 0.819034 -194.690726 -185.215544
3267 3364 7 LRG 4901 256 0.608518 0.080107 -143.268734 -224.993063
3268 3365 3 QSO 304 256 0.648163 0.975112 -150.354037 -220.089169
3269 3366 9 ELG 1787 256 0.053149 0.358224 -178.490485 -193.862251
3270 3367 2 QSO 19101 256 1.783576 0.140756 -218.629558 -162.959488
3271 3368 3 LRG 6250 256 1.301096 0.544145 -203.859728 -175.091758
3272 3369 4 GAL 1000 256 0.224287 0.712798 -167.930358 -211.179885
3273 3370 5 GAL 1211 256 1.634567 1.002287 -196.630538 -188.911061
3274 3371 4 ELG 4004 256 1.699672 0.560730 -117.803001 -244.026566
3275 3372 6 OTHER 2 256 1.461720 0.535049 -108.171226 -251.539277
3276 3373 2 OTHER 14055 256 0.523924 0.379825 -128.823167 -241.066457
3277 3374 7 GAL 5398 256 0.100004 0.447159 -168.999419 -207.873132
3278 3375 9 QSO 8015 256 0.426464 1.046584 -97.861868 -257.033472
3279 3376 10 OTHER 2410 256 0.691118 0.927903 -133.587872 -241.707807
3280 3377 6 OTHER 1014 256 1.427285 0.305192 -142.811234 -238.509602
3281 3378 5 STDSTAR 1398 256 1.038623 1.077765 -208.072383 -172.051691
3282 3379 9 GAL 4747 256 0.976323 1.149492 -185.853859 -208.842572
3283 3380 3 ELG 11945 256 1.693005 0.848125 -148.911990 -224.473731
3284 3381 2 ELG 9984 256 0.366240 0.463140 -200.082682 -185.462026
3285 3382 3 QSO 10073 256 0.789163 0.591810 -167.139266 -223.489541
3286 3383 8 STDSTAR 327 256 0.293268 1.188482 -191.590677 -203.023825
3287 3384 6 OTHER 4170 256 1.698641 0.157222 -224.135064 -166.374270
3288 3385 8 ELG 4560 256 1.244235 1.052403 -165.972035 -219.989185
3289 3386 3 OTHER 5849 256 1.079728 0.141612 -211.445023 -180.310704
3290 3387 8 ELG 7204 256 0.018371 0.099800 -116.754131 -258.699622
3291 3388 1 QSO 15165 256 0.420477 0.024245 -123.256316 -255.164071
3292 3389 5 OTHER 8303 256 0.503270 0.159865 -105.754345 -262.519515
3293 3390 2 OTHER 12785 256 1.412501 0.975992 -130.930649 -245.480961
3294 3391 3 GAL 7709 256 1.648300 1.189087 -93.163613 -270.546936
3295 3392 3 GAL 11827 256 0.108580 1.131366 -203.368297 -201.535130
3296 3393 4 ELG 1654 256 1.267119 0.651256 -181.577757 -216.102446
3297 3394 8 OTHER 1620 256 0.212695 0.331191 -142.244993 -245.718109
3298 3395 6 OTHER 2626 256 0.496329 0.487328 -154.787002 -236.960359
3299 3396 5 ELG 4487 256 1.374513 1.196672 -225.118491 -181.105900
3300 3397 7 LRG 209 256 0.139670 1.124190 -162.568371 -239.619299
3301 3398 3 GAL 4857 256 1.272159 1.184519 -185.163823 -212.534131
3302 3399 3 OTHER 1136 256 0.292657 0.154350 -211.431236 -190.775496
3303 3400 3 OTHER 8254 256 0.458404 0.694689 -166.083714 -233.036265
3304 3401 6 LRG 5082 256 1.308024 0.025135 -200.213437 -204.871918
3305 3402 4 ELG 2360 256 0.411890 0.210682 -231.647820 -175.644814
3306 3403 8 QSO 456 256 0.931751 0.673076 -183.903601 -226.143782
3307 3404 7 STDSTAR 182 256 1.262977 0.731821 -123.535725 -258.655097
3308 3405 7 QSO 3873 256 0.772686 0.185619 -108.750447 -269.633028
3309 3406 5 QSO 173 256 0.549272 0.620348 -131.762889 -258.226244
3310 3407 1 ELG 22945 256 0.239760 0.383235 -219.204480 -183.008300
3311 3408 7 STDSTAR 409 256 1.044098 0.094355 -101.930453 -269.103022
3312 3409 3 QSO 1580 256 0.750126 0.311632 -144.182230 -251.757349
3313 3410 4 OTHER 1275 256 1.600719 0.153395 -152.107041 -253.976069
3314 3411 5 OTHER 5716 256 1.412673 0.066881 -207.537221 -205.337395
3315 3412 3 GAL 12295 256 1.230497 0.896340 -184.818009 -221.274846
3316 3413 4 ELG 4996 256 0.213129 1.018537 -156.828417 -245.410610
3317 3414 5 LRG 3046 256 0.665298 0.733363 -224.212231 -183.417738
3318 3415 5 LRG 1126 256 0.255931 0.117581 -165.283626 -238.923854
3319 3416 8 GAL 16 256 1.483558 0.638722 -195.916012 -216.499625
3320 3417 8 OTHER 3586 256 0.323700 0.297794 -221.509286 -198.470765
3321 3418 7 OTHER 1977 256 1.256103 0.447530 -173.922831 -239.278755
3322 3419 6 STDSTAR 868 256 1.745301 0.438836 -121.577608 -276.355934
3323 3420 6 LRG 1395 256 0.390099 1.163857 -206.613664 -217.237093
3324 3421 5 ELG 7455 256 1.347582 0.206724 -127.416125 -266.624915
3325 3422 6 ELG 1863 256 0.545466 1.190425 -109.972352 -275.903506
3326 3423 5 ELG 324 256 0.281763 0.396184 -138.311289 -269.969706
3327 3424 4 STDSTAR 2362 256 0.017327 0.990969 -190.212697 -235.517559
3328 3425 3 ELG 10696 256 1.639530 0.864087 -99.357989 -277.650485
3329 3426 3 GAL 9413 256 1.205283 0.971215 -239.633973 -174.698510
3330 3427 6 ELG 4608 256 0.309868 0.660405 -150.976531 -256.428241
3331 3428 6 GAL 6237 256 0.123514 1.191651 -228.823968 -197.082576
3332 3429 6 OTHER 7853 256 1.165488 1.146676 -163.004370 -258.115896
3333 3430 7 STDSTAR 5546 256 0.970591 0.090464 -197.485355 -227.405472
3334 3431 5 OTHER 2480 256 0.658021 1.113413 -220.199720 -210.953759
3335 3432 8 OTHER 3495 256 1.749467 0.115051 -168.848460 -252.507524
3336 3433 9 QSO 2863 256 0.875687 0.538416 -175.232065 -246.727817
3337 3434 4 GAL 12277 256 0.939221 1.001343 -236.612902 -190.544776
3338 3435 4 QSO 469 256 0.701844 0.309544 -205.972274 -221.515729
3339 3436 3 QSO 7820 256 0.856138 0.070435 -225.082442 -208.947969
3340 3437 3 GAL 1349 256 0.096977 0.750874 -192.415026 -245.233724
3341 3438 8 OTHER 417 256 0.734035 0.130261 -126.199823 -277.946741
3342 3439 8 STDSTAR 1397 256 0.615895 0.045128 -121.823310 -286.891297
3343 3440 6 GAL 3064 256 0.256373 0.145403 -143.055694 -277.681991
3344 3441 6 LRG 638 256 0.817037 0.758980 -109.740340 -289.574381
3345 3442 6 STDSTAR 3724 256 1.212538 0.862650 -144.961024 -268.291996
3346 3443 6 ELG 491 256 0.150450 0.003507 -100.846114 -292.087600
3347 3444 6 QSO 9714 256 1.725472 0.821908 -221.056901 -221.216209
3348 3445 1 STDSTAR 7692 256 1.691982 1.131522 -193.767053 -240.597673
3349 3446 5 OTHER 13360 256 0.778917 0.724419 -153.967822 -270.238851
3350 3447 5 STDSTAR 3385 256 1.216996 0.999370 -245.295323 -182.039442
3351 3448 4 LRG 1285 256 0.967528 0.561093 -235.908317 -201.209776
3352 3449 3 OTHER 18232 256 1.408167 0.486910 -167.469146 -267.191645
3353 3450 5 ELG 144 256 1.419059 0.418753 -209.628874 -239.210228
3354 3451 3 GAL 1170 256 0.773265 0.685633 -180.076035 -253.304142
3355 3452 8 GAL 1488 256 0.307989 0.136397 -225.366884 -215.261206
3356 3453 5 LRG 706 256 0.664575 0.502417 -188.620606 -258.281916
3357 3454 2 LRG 9474 256 1.735316 0.284266 -245.160209 -190.839183
3358 3455 7 GAL 506 256 0.636953 0.409539 -211.477741 -225.885366
3359 3456 6 LRG 4649 256 1.287179 0.703093 -127.321698 -288.546393
3360 3457 5 STDSTAR 3278 256 0.788817 1.132414 -140.221197 -287.791458
3361 3458 1 OTHER 15905 256 0.965224 0.300158 -116.449444 -296.510747
3362 3459 3 ELG 12130 256 1.216406 0.761528 -237.724011 -214.134896
3363 3460 2 OTHER 2924 256 0.475598 0.582595 -198.331907 -249.837041
3364 3461 7 GAL 6264 256 0.097724 0.373560 -148.893189 -284.116237
3365 3462 3 ELG 13865 256 1.723987 0.083814 -109.107377 -293.959097
3366 3463 4 LRG 660 256 0.877330 0.637020 -154.091709 -277.548347
3367 3464 4 ELG 3595 256 0.547047 0.660432 -164.946395 -276.480185
3368 3465 5 OTHER 3781 256 0.770781 0.926130 -228.641354 -227.886000
3369 3466 3 QSO 2612 256 1.661189 0.683266 -200.991070 -243.619079
3370 3467 5 ELG 5867 256 1.418422 0.962781 -254.009255 -189.541408
3371 3468 6 OTHER 718 256 0.817772 0.690467 -172.823099 -264.151894
3372 3469 6 OTHER 2654 256 0.221571 0.455166 -244.977791 -205.106701
3373 3470 7 ELG 3802 256 1.753817 0.505517 -187.563876 -263.561937
3374 3471 5 ELG 4112 256 0.669615 0.600201 -218.598237 -240.445848
3375 3472 7 ELG 1469 256 0.309966 0.238528 -236.339257 -221.749018
3376 3473 7 ELG 1277 256 0.397440 1.190831 -197.142633 -255.227824
3377 3474 4 ELG 1362 256 0.329554 0.858056 -137.284032 -299.764537
3378 3475 4 LRG 8413 256 1.032643 0.150384 -130.865516 -303.442249
3379 3476 1 STDSTAR 8489 256 1.688921 0.229636 -227.558209 -231.625719
3380 3477 3 LRG 1701 256 1.415235 0.928641 -150.853834 -292.505952
3381 3478 6 LRG 682 256 1.657464 1.006833 -259.124834 -202.212204
3382 3479 3 OTHER 9547 256 1.791273 0.650089 -115.703118 -301.140473
3383 3480 6 QSO 7297 256 0.430452 0.262082 -158.927454 -285.954578
3384 3481 3 QSO 594 256 1.372333 1.121433 -106.421605 -311.590669
3385 3482 3 LRG 2443 256 1.333434 0.325525 -201.267414 -255.200246
3386 3483 6 STDSTAR 5855 256 0.067085 0.329418 -244.050780 -214.559566
3387 3484 3 ELG 367 256 1.199387 0.126553 -165.237117 -278.938872
3388 3485 5 OTHER 5196 256 0.308686 0.971562 -174.801915 -283.696030
3389 3486 11 QSO 314 256 1.588347 1.075224 -232.289886 -227.218104
3390 3487 6 STDSTAR 1712 256 1.465729 0.290431 -213.879073 -255.729273
3391 3488 4 STDSTAR 3425 256 0.113240 0.920287 -181.289038 -273.010006
3392 3489 2 GAL 4388 256 0.046295 0.637650 -267.835321 -195.567456
3393 3490 7 STDSTAR 2920 256 1.639522 0.442411 -255.807227 -214.007078
3394 3491 5 OTHER 2797 256 1.154818 0.155580 -192.282926 -273.560315
3395 3492 7 OTHER 2374 256 0.120731 0.359980 -225.107133 -248.446147
3396 3493 12 GAL 460 256 1.212679 0.478838 -243.373600 -231.149971
3397 3494 2 OTHER 6891 256 0.409144 0.705801 -198.110837 -262.505159
3398 3495 11 OTHER 3421 256 1.370892 0.519940 -130.908997 -305.691745
3399 3496 2 STDSTAR 4739 256 1.449296 0.308577 -146.876016 -299.696983
3400 3497 5 GAL 5787 256 0.089439 0.070167 -126.668411 -313.958419
3401 3498 3 QSO 3906 256 0.238625 0.446344 -153.316070 -293.533738
3402 3499 4 ELG 1456 256 0.857395 0.471064 -115.217295 -319.934854
3403 3500 4 QSO 1385 256 1.423537 1.111233 -165.279755 -293.993500
3404 3501 9 OTHER 3089 256 0.412263 1.100477 -228.509688 -246.769710
3405 3502 5 ELG 13837 256 0.837159 0.006364 -261.256986 -213.881857
3406 3503 10 STDSTAR 1290 256 1.711652 0.198607 -215.431266 -258.378993
3407 3504 10 ELG 163 256 0.634054 0.409813 -173.751482 -289.213323
3408 3505 8 ELG 333 256 0.332477 0.339790 -253.423440 -228.029962
3409 3506 3 OTHER 6845 256 1.721511 0.188852 -179.680142 -280.239762
3410 3507 5 ELG 9242 256 0.815912 0.068616 -244.917674 -241.889983
3411 3508 8 GAL 3327 256 0.810468 0.283646 -221.857525 -253.243025
3412 3509 4 GAL 1910 256 1.276569 1.184207 -194.964348 -282.184159
3413 3510 5 STDSTAR 6861 256 0.330632 0.513778 -275.269465 -205.937811
3414 3511 4 GAL 19143 256 0.585132 0.176137 -260.555623 -216.135967
3415 3512 5 LRG 2436 256 1.040408 0.813509 -204.007455 -278.344447
3416 3513 6 STDSTAR 4694 256 0.648015 0.138630 -229.096976 -251.659116
3417 3514 3 QSO 6597 256 1.299433 0.916830 -143.430408 -315.759363
3418 3515 6 LRG 1748 256 0.191066 0.114040 -137.099044 -320.871786
3419 3516 2 GAL 3717 256 0.230079 0.471107 -250.395895 -228.319257
3420 3517 3 OTHER 6300 256 0.960672 0.028767 -157.573987 -308.495203
3421 3518 6 QSO 12304 256 1.757258 0.899420 -122.997279 -323.364666
3422 3519 7 QSO 2331 256 0.987891 0.304238 -212.031922 -273.556856
3423 3520 7 QSO 282 256 1.583333 0.457863 -158.630880 -302.000994
3424 3521 8 QSO 5268 256 1.741130 0.591747 -114.723523 -328.007652
3425 3522 3 LRG 3359 256 0.472215 0.709800 -172.579482 -295.566439
3426 3523 6 QSO 4815 256 1.187444 0.774803 -245.477375 -246.966042
3427 3524 5 OTHER 1968 256 0.503132 0.421068 -180.518218 -299.054189
3428 3525 6 STDSTAR 3630 256 1.111904 1.070744 -268.674122 -212.555610
3429 3526 6 QSO 2957 256 1.225229 0.117845 -219.638974 -269.784848
3430 3527 8 STDSTAR 1569 256 0.021519 0.154487 -256.903854 -228.884147
3431 3528 7 LRG 8401 256 0.151056 0.087371 -195.020755 -289.817949
3432 3529 6 LRG 12761 256 1.088166 0.899551 -199.577674 -286.024391
3433 3530 10 OTHER 104 256 1.331613 1.074858 -229.063019 -263.510476
3434 3531 5 LRG 1858 256 0.178310 1.114997 -249.534260 -242.804989
3435 3532 6 LRG 10480 256 1.037838 0.900942 -285.925850 -209.844332
3436 3533 10 OTHER 352 256 1.015148 0.148468 -213.266581 -284.354074
3437 3534 5 GAL 4470 256 1.342306 0.895960 -268.946793 -227.355597
3438 3535 4 OTHER 360 256 0.347540 0.415412 -146.463241 -318.037700
3439 3536 9 STDSTAR 7174 256 0.622223 0.932120 -156.372799 -315.675101
3440 3537 7 OTHER 2376 256 1.374702 0.365028 -131.868428 -322.309979
3441 3538 7 STDSTAR 9635 256 1.516662 0.517351 -242.579651 -254.943576
3442 3539 12 GAL 4154 256 0.268719 1.108778 -160.673325 -314.451268
3443 3540 7 ELG 3289 256 1.322050 0.689009 -120.082537 -334.293263
3444 3541 4 LRG 1835 256 1.232445 0.810547 -176.051920 -309.917764
3445 3542 7 GAL 3500 256 0.009253 0.313760 -260.651348 -234.396999
3446 3543 5 STDSTAR 3988 256 1.180838 0.941319 -119.053493 -333.598288
3447 3544 5 GAL 1793 256 1.463276 0.305685 -221.659769 -276.678829
3448 3545 1 ELG 12720 256 1.302063 0.017705 -178.858026 -304.207795
3449 3546 2 OTHER 6527 256 0.028118 0.693941 -195.112339 -298.632677
3450 3547 7 QSO 7990 256 0.313785 0.561214 -244.692958 -254.391536
3451 3548 6 OTHER 10 256 1.654698 1.075590 -283.901417 -218.320317
3452 3549 8 OTHER 2624 256 0.623951 0.159014 -229.415859 -269.545235
3453 3550 8 OTHER 9907 256 0.206020 0.591308 -199.163901 -296.153560
3454 3551 7 OTHER 164 256 0.487188 0.969762 -265.927611 -237.169883
3455 3552 2 ELG 13101 256 0.883380 0.031499 -212.027915 -287.484412
3456 3553 4 STDSTAR 3618 256 0.465917 0.548244 -241.521874 -267.435633
3457 3554 4 GAL 1772 256 1.710855 0.013951 -260.918758 -256.082000
3458 3555 6 OTHER 1566 256 0.320544 1.142879 -150.048831 -330.488451
3459 3556 4 STDSTAR 15953 256 1.626613 0.882744 -138.575800 -332.346307
3460 3557 11 QSO 3874 256 1.288005 0.442728 -164.813008 -325.150624
3461 3558 9 ELG 6526 256 1.021606 0.735025 -220.293562 -284.569596
3462 3559 6 OTHER 989 256 1.222938 0.086316 -133.641819 -341.892575
3463 3560 8 ELG 1039 256 0.757376 1.134359 -289.371004 -221.963843
3464 3561 9 GAL 5147 256 0.389802 0.587312 -172.770850 -323.024504
3465 3563 7 ELG 3405 256 0.228946 0.807734 -278.194288 -230.945587
3466 3564 6 STDSTAR 6481 256 0.414308 0.121253 -178.766951 -314.221926
3467 3565 9 STDSTAR 260 256 1.541142 1.051801 -248.941791 -267.690618
3468 3566 6 QSO 1836 256 1.074517 0.091739 -266.042760 -250.865913
3469 3567 4 LRG 2550 256 0.782527 0.102172 -226.925093 -282.742354
3470 3568 9 ELG 2974 256 1.644887 0.602985 -185.534925 -312.509181
3471 3569 8 LRG 99 256 0.976645 0.951180 -198.000726 -304.804071
3472 3570 6 OTHER 6458 256 1.315545 1.169127 -261.307523 -265.077477
3473 3571 5 LRG 6934 256 1.610572 0.344555 -239.101928 -283.068602
3474 3572 6 QSO 10575 256 1.415029 1.105387 -285.866648 -226.862046
3475 3573 7 STDSTAR 3038 256 0.706828 0.362230 -203.704839 -305.689007
3476 3574 4 ELG 11090 256 0.722169 0.376395 -274.605733 -239.659192
3477 3575 8 STDSTAR 1778 256 0.222723 0.936674 -217.619383 -302.502682
3478 3576 4 QSO 15705 256 0.529965 0.389114 -251.074997 -273.459299
3479 3577 4 ELG 999 256 0.678183 1.118905 -266.976488 -259.484162
3480 3579 3 OTHER 600 256 1.532636 0.898786 -158.481068 -338.792711
3481 3581 2 OTHER 18238 256 0.223730 0.924570 -172.539417 -328.046743
3482 3583 4 OTHER 1500 256 0.225590 0.909440 -179.217222 -327.306132
3483 3584 6 STDSTAR 1743 256 1.218682 0.482804 -226.398935 -292.881403
3484 3586 8 ELG 5763 256 0.304591 1.002007 -297.386808 -220.994456
3485 3587 8 LRG 3507 256 0.590898 0.728033 -190.508690 -324.591648
3486 3588 3 STDSTAR 9146 256 1.151299 0.764848 -286.223978 -242.093272
3487 3589 6 GAL 4667 256 0.477621 0.684159 -256.823195 -271.915752
3488 3590 5 OTHER 7951 256 1.284342 1.189545 -195.951611 -318.737461
3489 3591 2 LRG 4858 256 0.117421 1.071111 -232.843537 -291.832510
3490 3592 7 QSO 4039 256 0.176217 0.489245 -280.243773 -255.569707
3491 3593 4 QSO 4109 256 1.184043 0.192512 -207.315402 -310.237097
3492 3594 4 ELG 2148 256 0.441878 0.972850 -268.535419 -267.994604
3493 3595 3 GAL 1167 256 1.540968 1.006118 -249.531750 -289.927916
3494 3596 2 ELG 2853 256 0.634554 1.177698 -212.847333 -308.048783
3495 3597 6 STDSTAR 4236 256 1.424227 1.145240 -296.136025 -233.335624
3496 3598 2 OTHER 14965 256 1.589509 0.417349 -281.653431 -249.788008
